baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PF3D7_1412500	231.274891006052	2.07723993160012	0.311822137769134	6.66161789044645	2.70829422772522e-11	9.53571502506043e-10
PF3D7_0902000	77.1152250415863	2.08150873230421	0.399137108813155	5.21502182168335	1.8379559711409e-07	3.02463623946448e-06
PF3D7_1002200	482.634152326592	2.09103747360266	0.242880633062691	8.60932157181479	7.34942186771619e-18	6.41943733137826e-16
PF3D7_0801000	472.862358901363	2.11841412583458	0.255249101557884	8.29939895147556	1.04639426450655e-16	8.33811008664694e-15
PF3D7_1238900	166.955602290628	2.13997966694667	0.335793322042148	6.37290716185853	1.85478172735189e-10	5.5790851692929e-09
PF3D7_1477500	189.595026692594	2.16163101190753	0.346282681777441	6.24238844637581	4.30939108980544e-10	1.20081314907339e-08
PF3D7_0808800	630.866688037396	2.16223059476855	0.234194721841475	9.23261881295578	2.64094538043112e-20	3.07568561997901e-18
PF3D7_0220600	281.816189339473	2.16549922712785	0.281462074781682	7.6937513830506	1.4288256660267e-14	8.21484325961171e-13
PF3D7_0304600	94.8808344762519	2.16852232479632	0.367338949858389	5.90332804520809	3.5624091074048e-09	8.13088551046865e-08
PF3D7_0730000	39.1085939606134	2.17187586277722	0.522487029934539	4.15680340055395	3.22731485296001e-05	0.000311882214088178
PF3D7_0925400	141.381852925301	2.17719743475558	0.320542097085711	6.79223557389222	1.10409063160339e-11	4.11047512192015e-10
PF3D7_1428400	58.7969524700932	2.18238463824484	0.484718303245552	4.50237720266006	6.71975815639781e-06	7.64940890886186e-05
PF3D7_1469600	161.006565483179	2.19952820150941	0.354028604024525	6.21285448832558	5.20306279191525e-10	1.40668519052852e-08
PF3D7_0210600	118.715811685796	2.21463285971536	0.338291429193842	6.54652370292942	5.88918059245005e-11	1.96681310668442e-09
PF3D7_1401400	118.248788158489	2.2215955135937	0.36540718046853	6.07978067301563	1.20347049165681e-09	3.03675720728068e-08
PF3D7_1226000	88.7163608072175	2.2401465769993	0.374210203337266	5.9863321657756	2.14625835385109e-09	5.10382483936736e-08
PF3D7_1031300	47.9964149165617	2.24606468349589	0.497126877469536	4.51809142754212	6.2399541192308e-06	7.1751573695054e-05
PF3D7_1002100	211.995912536918	2.25998336172204	0.287430157024209	7.86272180038399	3.75875193717789e-15	2.40454243643127e-13
PF3D7_1133400	709.585804231881	2.26571612065208	0.210834204256257	10.7464352316298	6.15963673539425e-27	1.55428166956448e-24
PF3D7_1102700	222.569951788387	2.27038568834036	0.332732071729222	6.82346512778608	8.88703215663712e-12	3.4797327634005e-10
PF3D7_1431100	28.2671632353342	2.28222812635952	0.609887303949736	3.74204891884027	0.000182525972004437	0.00140616411144801
PF3D7_0214600	83.5778496577716	2.31718235675673	0.385327803539606	6.01353532102065	1.8152035686771e-09	4.38545457921882e-08
PF3D7_1440500	143.593309158643	2.32417283978708	0.326114100011936	7.12687013441619	1.02676882255552e-12	4.71069090105775e-11
PF3D7_1370800	586.647635986615	2.32804821657742	0.271411288065631	8.5775659264933	9.69018419923768e-18	8.30430502508255e-16
PF3D7_0601900	546.081366783105	2.33097603708416	0.58222535591839	4.0035632481298	6.23955097115443e-05	0.000558974995205587
PF3D7_0919200	49.8264154884599	2.36482805013474	0.491847946466433	4.80804701356242	1.5241192724981e-06	2.0241373496159e-05
PF3D7_1036500	81.9307783273792	2.38464321877407	0.406489582554486	5.86643132103989	4.45274577904879e-09	9.86554698948274e-08
PF3D7_1136900	183.585196926758	2.39456318867042	0.34504313273687	6.9398952231764	3.92390859934305e-12	1.65022156094594e-10
PF3D7_0403800	80.3961682127769	2.4147720500442	0.392435254099618	6.15330051216861	7.58868147197485e-10	2.01566030676665e-08
PF3D7_1301500	59.7543674059524	2.4172234813599	0.505404618282347	4.78274909630824	1.72913905546892e-06	2.25035804869337e-05
PF3D7_0219900	35.6638771438518	2.42829301557555	0.557007458610924	4.35953411042515	1.30339636859654e-05	0.000140618202046686
PF3D7_1462400	88.2937791049279	2.44229251607597	0.414584855317455	5.89093519638065	3.84016136000641e-09	8.67266595565476e-08
PF3D7_0113900	38.2629507871066	2.47158256655354	0.5487912551413	4.50368431238427	6.6785392947587e-06	7.62823121468756e-05
PF3D7_1143100	56.708652659996	2.48060377739936	0.462334300634189	5.3653898791344	8.07745493985439e-08	1.42918276253767e-06
PF3D7_1201200	73.7011384548223	2.48252387234204	0.419723984758218	5.91465811459905	3.32565632680914e-09	7.66757920627772e-08
PF3D7_1207800	45.4488882099878	2.49793928454978	0.51507635531249	4.84964852062431	1.23680434077772e-06	1.67189443922988e-05
PF3D7_0911100	91.2433184717671	2.50132685240158	0.377837325177976	6.6201158163063	3.58917552102625e-11	1.23500266791676e-09
PF3D7_0702500	707.033189886136	2.51297238387966	0.214173123230836	11.7333694628488	8.59670539280055e-32	3.54965780855456e-29
PF3D7_0817300	229.735634778461	2.52234189120329	0.28281142440454	8.91881187796458	4.71317193575064e-19	4.65374498525639e-17
PF3D7_1143800	150.800390096604	2.52386624053946	0.318293840041579	7.92935936243618	2.20279260852325e-15	1.49329612356904e-13
PF3D7_0314700	79.3889167479863	2.53492146987912	0.412087169091377	6.15142052461483	7.67920050937354e-10	2.02784469264969e-08
PF3D7_1370500	2361.59484434703	2.54733726772037	0.264792769629236	9.62011640758607	6.57567045599922e-22	8.53334148889956e-20
PF3D7_1435800	145.552461715119	2.56261686802679	0.318445617426077	8.04726687319436	8.46634334887108e-16	6.18920104978379e-14
PF3D7_0418600	30.2561197331447	2.58623894550425	0.623646322928299	4.14696415327312	3.36912786540242e-05	0.000323521749781349
PF3D7_1301400	181.550045648032	2.62731844381444	0.826865370461999	3.17744404067432	0.00148579359608378	0.0082905092302365
PF3D7_1370900	2567.36180153746	2.63884958284355	0.257232809707493	10.2586042031118	1.08260223337411e-24	1.75613547999472e-22
PF3D7_0517500	16.5884634079804	2.64575320770424	0.812665854662891	3.25564706887032	0.00113134286763221	0.00660483201129242
PF3D7_1252800	129.984096913316	2.65518039263847	0.355368053271093	7.47163502233264	7.92044391850568e-14	4.28269717593486e-12
PF3D7_1353200	114.360669809232	2.67131103480766	0.364602780745321	7.3266337391804	2.36005666367059e-13	1.16514971373824e-11
PF3D7_0220500	63.922010937184	2.67750206703287	0.463725468098258	5.77389479601656	7.7459810760363e-09	1.62130166116852e-07
PF3D7_0830900	127.77193997853	2.67920369045308	0.343163838477187	7.8073601878981	5.83982003083135e-15	3.63348802466246e-13
PF3D7_1200800	122.611170498169	2.68746739987424	0.347798712325231	7.72707691154749	1.10044165998343e-14	6.5765868679536e-13
PF3D7_0902300	65.4556158442078	2.72219989185103	0.447673756583826	6.08076719221602	1.1960885411167e-09	3.03499114734751e-08
PF3D7_0320400	19.5936667297158	2.74713528827632	0.760944769424564	3.61016383666549	0.000306003657819086	0.00222378978210286
PF3D7_0526600	188.317975203407	2.74734497657662	0.314592529832945	8.73302674426352	2.47946434307836e-18	2.29831164209427e-16
PF3D7_1233200	70.6026734669522	2.74954655944987	0.426124596997259	6.4524474269378	1.10058069354129e-10	3.49569056647869e-09
PF3D7_1133700	253.236200609149	2.7502052057185	0.280716380631207	9.79709555792401	1.15869445355348e-22	1.59478491152724e-20
PF3D7_1478800	17.8012297861884	2.76342743638535	0.795549878426007	3.47360676096486	0.000513513026521185	0.00341489921882756
PF3D7_0525000	657.458203873717	2.78983286744307	0.218665513497351	12.7584492992164	2.79713970521603e-37	3.1761521352728e-34
PF3D7_0411000	133.87794169959	2.80402062547562	0.341015030565954	8.22257195180525	1.99184729323579e-16	1.53338481455542e-14
PF3D7_1221900	82.0238934414636	2.82186624662417	0.40798263923017	6.91663314877516	4.62503714240293e-12	1.92724024777928e-10
PF3D7_0702300	18.4288350461122	2.82740547104456	0.803409224863274	3.51925940547389	0.000432753349211171	0.0029468751306104
PF3D7_1134600	66.1130765910697	2.83228390427941	0.452156938548026	6.26393993504663	3.75370112136974e-10	1.05896338467462e-08
PF3D7_1102900	14.4760722869533	2.83362654938217	0.893969457441388	3.16971293123619	0.00152589609666415	0.0084519756964007
PF3D7_1035800	118.220181461686	2.83669132266848	0.388388766700749	7.30374193560066	2.79872934154333e-13	1.35232219886062e-11
PF3D7_0424200	22.7912747598686	2.84195061749393	0.713479201455982	3.98322839922231	6.79853596726607e-05	0.000599591269190728
PF3D7_0221700	41.8174212525602	2.85840106622261	0.546315345830258	5.23214492882051	1.67554294971473e-07	2.80823471498314e-06
PF3D7_0902500	25.6090076044087	2.88736612405254	0.692147448510149	4.17160553039329	3.02460919872624e-05	0.000294802038210614
PF3D7_0702400	370.790106753785	2.89290238156069	0.264031580816422	10.9566528845354	6.17408039322536e-28	1.86951154306864e-25
PF3D7_1436300	527.664674111875	2.89357885487963	0.257105430248519	11.2544447314189	2.20208619847878e-29	7.14419679535043e-27
PF3D7_1362700	653.074408331674	2.89508742459215	0.219098509791144	13.2136335721858	7.32036024905932e-40	1.10830254170758e-36
PF3D7_1312500	53.5416748598407	2.8977392302328	0.4935805275829	5.87085403150575	4.33555876799051e-09	9.65299408049652e-08
PF3D7_1401300	69.2935895022759	2.91596977838001	0.449349369102653	6.48931539439607	8.62272889927486e-11	2.7974596186076e-09
PF3D7_1148700	199.872429409268	2.92469652614055	0.90912557005196	3.21704352235235	0.00129518949499683	0.00739968639783097
PF3D7_0620000	44.9103935151158	2.97407987333586	0.534114568142237	5.56824331468871	2.57320340348641e-08	4.93143032009927e-07
PF3D7_1334400	20.4140690050132	2.98227053781755	0.779639903927941	3.82518970975245	0.00013067142292133	0.00105419112417172
PF3D7_1301600	148.326666485276	2.99740657492108	0.333102325644546	8.99845586223743	2.28914519399868e-19	2.41459690582273e-17
PF3D7_0629300	57.7660300234946	3.01464589918658	0.493221813832147	6.11215038476081	9.82974852421685e-10	2.55124101697103e-08
PF3D7_1207700	16.4216360144253	3.0455541576329	0.870285966177483	3.49948669287378	0.000466154871789795	0.00314135820128969
PF3D7_0113700	342.107556794375	3.05198334642198	0.257631992600248	11.8462901894236	2.24929787168169e-32	1.02163109331782e-29
PF3D7_1218000	73.9817134866725	3.06890978436901	0.435138069535069	7.05272647747883	1.75445521469444e-12	7.73663649042927e-11
PF3D7_1473400	101.090374611811	3.12277647654373	0.3881363217674	8.04556621324175	8.58475707037381e-16	6.18920104978379e-14
PF3D7_0108500	229.493038564208	3.12550684430774	0.287692132084085	10.8640678549882	1.70960094327806e-27	4.85312967773058e-25
PF3D7_1252400	44.9259383527471	3.14175970889437	0.564086593192578	5.56964080836038	2.55265024988655e-08	4.91277009956978e-07
PF3D7_0102200	277.814241356892	3.15325823733814	0.330428898987439	9.54292511036696	1.38859316852711e-21	1.7519417142917e-19
PF3D7_0532500	80.6312090997863	3.15542988546949	0.4300754338997	7.3369219368279	2.18561999336829e-13	1.09735700173405e-11
PF3D7_0805100	52.9349304162972	3.16218216119634	0.522475259109845	6.05230985785592	1.42783485749849e-09	3.56331094657041e-08
PF3D7_1478600	87.2750501451485	3.18172125857765	0.467959117798296	6.79914363790441	1.05242848582058e-11	3.98344181883091e-10
PF3D7_1149200	79.3142989983407	3.185759394017	0.435870542437757	7.30895778411531	2.69222328226883e-13	1.31484711269516e-11
PF3D7_1236200	312.322704677746	3.19722159760916	0.269338621244298	11.8706392081409	1.68177712007264e-32	8.48736853263324e-30
PF3D7_0731800	36.5044848649596	3.21218441066534	0.613368486085472	5.23695703893357	1.63245671998792e-07	2.74615497117968e-06
PF3D7_1115800	383.951434679838	3.21659811129522	0.254978934533962	12.6151523739573	1.74220353904438e-36	1.58261769486791e-33
PF3D7_1327300	327.948246771967	3.23326245948565	0.272207138371957	11.8779488253815	1.54102434383992e-32	8.48736853263324e-30
PF3D7_1001400	117.186302832157	3.24163422219317	0.418143758309001	7.75243958035518	9.01437109585903e-15	5.45910313565223e-13
PF3D7_1455300	162.714640318063	3.25069891071261	0.335257581073807	9.69612350092383	3.13171715107923e-22	4.18360567652996e-20
PF3D7_1016700	136.33778189404	3.2813728552395	0.371275054575218	8.83811830286785	9.73441708483592e-19	9.21119216652599e-17
PF3D7_0501300	669.715952491548	3.30496239281164	0.241002335828194	13.7134039861244	8.44032516149137e-43	3.83359568834938e-39
PF3D7_0902600	88.8111546507632	3.31213981685544	0.420072819221061	7.88468014425956	3.15342190000738e-15	2.07577424200486e-13
PF3D7_1221400	41.9341620175791	3.32467232826591	0.576707308062037	5.76492144592048	8.16958837893463e-09	1.70212249619821e-07
PF3D7_0425200	19.6428780825925	3.33305244389949	0.822513208027705	4.05227832376307	5.07212745388335e-05	0.000464467800313269
PF3D7_0605700	11.3500329894193	3.34619374198277	1.06260797910399	3.14903878738455	0.00163808451827014	0.00897488526174064
PF3D7_1149300	51.3864019593443	3.35486023047774	0.528775704432099	6.34458089196976	2.23031774125993e-10	6.53555043922749e-09
PF3D7_1467600	246.065450642416	3.35683142445576	0.318470001262936	10.5404949010701	5.62023528523714e-26	1.16032312116123e-23
PF3D7_1241400	73.1922800303753	3.39492119837851	0.461705428883618	7.353002555303	1.93803230873572e-13	1.00028894844064e-11
PF3D7_1370300	158.913190309343	3.39974068438458	0.383145588688216	8.87323457389749	7.10514555750451e-19	6.86629172812457e-17
PF3D7_0315600	159.045160846429	3.43609591513532	0.334820116604675	10.2625133459121	1.03964941741034e-24	1.74892135328806e-22
PF3D7_0220300	147.759426774602	3.44558563643151	0.351070485580705	9.8145124069093	9.75082372670009e-23	1.38400754270849e-20
PF3D7_1353100	357.566298033434	3.47535081994476	0.277460782763026	12.5255568925321	5.41102075087057e-36	4.09614270840902e-33
PF3D7_1102500	24.9793494593803	3.50057753296924	0.748176141370038	4.67881470606519	2.88538043838403e-06	3.64038831976118e-05
PF3D7_1016800	114.907847812629	3.5327194155745	0.389434438407003	9.0714098887228	1.17486793019391e-19	1.30152442413189e-17
PF3D7_0424500	169.187590669609	3.53483374447624	0.33578020686277	10.5272248698116	6.47142404022885e-26	1.27796556481389e-23
PF3D7_0219700	54.4871466407155	3.53492706605335	0.546258311251636	6.47116390403985	9.72508720620802e-11	3.13271958089339e-09
PF3D7_0102500	154.542365964725	3.57881199739958	0.347923997076832	10.2861890167618	8.13319527985591e-25	1.42080665235021e-22
PF3D7_0214300	128.946994692544	3.59289461621713	0.399384256425763	8.99608474397882	2.33910752655659e-19	2.41459690582273e-17
PF3D7_0730800	434.830119336734	3.63033520134459	1.02910586390618	3.52765962052232	0.000419250896870941	0.00288084353039003
PF3D7_1477800	10.2673156788843	3.64481561530975	1.17083456788748	3.11300649577339	0.00185191941666605	0.00988375200869341
PF3D7_1038700	46.4055700775386	3.70556983150638	0.581033183546366	6.3775528428329	1.79939974010649e-10	5.48515008024407e-09
PF3D7_0832100	53.7148967927627	3.71370177907808	0.543862121036844	6.8283883643121	8.58738549612615e-12	3.39164390638304e-10
PF3D7_1477000	69.8067638851973	3.74200559652031	0.968567657460043	3.86344264925517	0.000111800150645878	0.000918257295178261
PF3D7_0702100	106.079773290577	3.74727699434216	0.415784516993372	9.01254578077974	2.0132765255879e-19	2.1772147569572e-17
PF3D7_0702200	86.9561421614018	3.79673359873408	0.447537895147008	8.48360248351018	2.18326745380924e-17	1.80298195912756e-15
PF3D7_0501400	480.455363679672	3.80427136585026	0.580287662082216	6.5558370691522	5.53306173912075e-11	1.86156788289529e-09
PF3D7_1148900	43.6366668383485	3.86770492736271	0.620000668256302	6.23822703004546	4.42558054585572e-10	1.22566992922419e-08
PF3D7_0402100	79.4674454173713	3.87423543500486	0.483778075752154	8.00829063818445	1.16313763999855e-15	8.2546424388647e-14
PF3D7_0301800	81.0756205708175	3.90363873717573	0.466448446652361	8.36885354682094	5.8181507047493e-17	4.71893580374488e-15
PF3D7_0113100	20.5653174780693	3.92025030435524	0.907906079353698	4.31790291254125	1.57518686429847e-05	0.000165997650525375
PF3D7_1149600	59.7574302295929	3.98230864768208	0.546841045320136	7.28238796586808	3.2796227671704e-13	1.56800490615663e-11
PF3D7_0730900	246.867529486322	4.04947627207405	0.969428117409395	4.17718054526361	2.95144752130587e-05	0.000289535089455103
PF3D7_1038800	133.089255118215	4.09333710919656	0.404517154233786	10.1190692813756	4.54718912715897e-24	6.66236548888904e-22
PF3D7_0918700	100.366754099204	4.15521994428806	0.444883786643438	9.34001208638864	9.63231219701876e-21	1.18243140537457e-18
PF3D7_1249700	19.4064789512201	4.17843775486604	0.955699090401815	4.37212695589074	1.23041938098245e-05	0.000133697723167997
PF3D7_0931300	43.5801297801423	4.17912111071952	0.651528393412944	6.41433459074247	1.41439263575923e-10	4.34065631866111e-09
PF3D7_0114500	35.6384275885588	4.25190157343934	0.731003083115321	5.81653028783269	6.00816605558143e-09	1.2811779448099e-07
PF3D7_1200700	121.972737741701	4.3133684970435	0.421803381500853	10.2260168747243	1.51628132780749e-24	2.3748102727247e-22
PF3D7_0731200	155.550038447214	4.32829007293707	0.401006484601175	10.7935662866944	3.69179412126849e-27	9.86360523458911e-25
PF3D7_0532600	76.1749710332383	4.34341715475983	1.00893575629585	4.30494917803885	1.67024074850793e-05	0.000173996180727592
PF3D7_0726200	41.2453681669265	4.4781163089936	0.720407991261424	6.21608361277682	5.09716502513204e-10	1.38630679905088e-08
PF3D7_0115000	11.8035947587151	4.48362281817754	1.30013772942897	3.44857526759629	0.000563552381678139	0.00370964480809001
PF3D7_0318800	42.2283839410863	4.51149311743327	0.703035371758171	6.41716377107854	1.38836545954119e-10	4.28976593009258e-09
PF3D7_1425600	42.3878424707878	4.51436158714493	0.710688190191474	6.35209878178595	2.12396851408982e-10	6.26432791623115e-09
PF3D7_0424300	116.715607516348	4.53595482616479	0.446199680712911	10.1657509456697	2.81940953647573e-24	4.26858603822426e-22
PF3D7_0202200	55.6073716893183	4.54533664066672	0.619483274413001	7.33730324676434	2.17940439604102e-13	1.09735700173405e-11
PF3D7_0114400	31.4028707253088	4.56503502870693	0.822012371762527	5.5534870100784	2.80026483588699e-08	5.32167484711243e-07
PF3D7_0215300	81.7863432390389	4.57366349850127	0.526202686714275	8.69182847974462	3.56652249905956e-18	3.2398290381457e-16
PF3D7_1404300	18.8909432887066	4.57737393999989	1.05153284961918	4.35304892439417	1.34257173835558e-05	0.000144159830629103
PF3D7_0102600	127.284798853642	4.66747068014326	0.44249492254213	10.5480773730208	5.18471595070894e-26	1.12137999276762e-23
PF3D7_0424700	87.6384039962937	4.67427063329879	0.519863470727239	8.99134272073383	2.44228193094415e-19	2.46507656229963e-17
PF3D7_1102200	13.7188646728426	4.70559350259242	1.25755265525893	3.74186598303793	0.000182658922447012	0.00140616411144801
PF3D7_0401800	1538.53096164349	4.73582087891225	0.708180835317165	6.68730448881926	2.27318596886136e-11	8.06625833638146e-10
PF3D7_0927200	70.5578665619477	4.74726392337159	0.588708166635151	8.0638662624731	7.39186228603216e-16	5.59563975052635e-14
PF3D7_1429200	67.4835941061843	4.83717357600156	0.606879463456878	7.97056724979336	1.57947685834563e-15	1.10368982932398e-13
PF3D7_1474000	151.211679484959	4.84726415680072	0.427696225348115	11.3334274878283	8.96274244299702e-30	3.13144432123788e-27
PF3D7_0113600	23.3392199144411	4.88907414139542	1.03029626403649	4.74530900679093	2.08188271769403e-06	2.69094149410022e-05
PF3D7_1102300	24.0345073532876	4.93030321597315	1.00751114290206	4.89354708452332	9.90346068482835e-07	1.37558160337891e-05
PF3D7_0114000	168.246607249075	4.93362088610689	0.414076771359278	11.9147492140441	9.91641044374516e-33	6.43433374792722e-30
PF3D7_0502400	48.3229019524271	4.93953311674751	0.726854033803537	6.7957703844602	1.0773525279708e-11	4.04407866284575e-10
PF3D7_1350900	77.8228708246436	5.04727654301591	0.591794613408925	8.52876391344962	1.47919713603988e-17	1.24416914664687e-15
PF3D7_0732200	26.5905917811661	5.08283598330872	1.00474396434526	5.0588370407589	4.21821149884584e-07	6.3863722092526e-06
PF3D7_1461800	46.0286412040028	5.14050023173528	0.789934080283695	6.50750532232909	7.64090453437086e-11	2.49676175504406e-09
PF3D7_1039100	11.2068396338785	5.43080470168359	1.64594229695216	3.29951099242056	0.000968534343286505	0.00586544398294307
PF3D7_0114600	11.6457514762883	5.48416459456946	1.64114116061697	3.34167756325589	0.000832737345411076	0.00518833062120316
PF3D7_1226100	224.19109102845	5.50687135720549	0.414685850810335	13.2796220233812	3.03924392730827e-40	6.90212295891708e-37
PF3D7_1335000	48.4753621177959	5.54365484312809	0.837255399325592	6.62122316272131	3.56238679441515e-11	1.23500266791676e-09
PF3D7_1473700	140.107880006488	5.61997090957203	0.526988930984384	10.6643054135392	1.49511975208053e-26	3.57412311260514e-24
PF3D7_1477900	27.2406081387856	5.71814922275257	1.14914766108801	4.97599169922046	6.4914429063553e-07	9.3304220508436e-06
PF3D7_0424400	13.8959640838042	5.74762528110989	1.61004438200304	3.56985518247597	0.000357178630731472	0.00252695535947406
PF3D7_0425100	13.9660921433643	5.75404089851033	1.60864419759544	3.5769506439717	0.00034762577844747	0.00247479781691058
PF3D7_1201100	529.683706636817	5.78437678847825	0.718007578610318	8.05615004743228	7.87349751839071e-16	5.86252880795584e-14
PF3D7_1401500	134.688627638056	5.8570128879068	0.561568183256685	10.4297448867926	1.81374602377877e-25	3.43251435000133e-23
PF3D7_1102600	74.8992905201935	5.85886111438464	0.737382503622371	7.94548431187769	1.93433535628876e-15	1.33117442246417e-13
PF3D7_0220400	6.45075915893936	6.11449559901441	1.80447882085834	3.38851059282919	0.000702733144756916	0.00448918979393236
PF3D7_1372000	76.4706336298043	6.2168077291912	0.80501597039319	7.7225893123024	1.13989993352687e-14	6.63772499753723e-13
PF3D7_1000600	20.2584516981342	6.29994324587819	1.56163915320511	4.03418627981257	5.47918394578154e-05	0.000493778838923407
PF3D7_1038600	7.76871762648754	6.37980250122689	1.73841042925762	3.66990579086168	0.000242639876018768	0.00181560183999546
PF3D7_0112300	9.35026778754535	6.64459119073596	1.69226696697956	3.92644382972006	8.62110132649315e-05	0.000734653700280148
PF3D7_1002000	25.7008355007915	6.6480797451757	1.53871259544994	4.32054677711383	1.55643057126632e-05	0.000164701867301246
PF3D7_0830500	208.854180567367	6.66996705646345	0.571228075716442	11.6765392669082	1.67996944764114e-31	6.35868435932171e-29
PF3D7_0113400	69.1590250487295	7.0789321720574	1.08258951249039	6.53888855414182	6.19776854500182e-11	2.05476384900717e-09
PF3D7_1149500	13.5689578240182	7.1846808588724	1.62348824800403	4.42545911108718	9.62373850534177e-06	0.000106872910247585
PF3D7_0800900	25.3447583679796	8.08496813311742	1.54568066673567	5.23068464729659	1.68883392879535e-07	2.82010430315754e-06
PF3D7_1016500	36.0311281081225	8.59265998436031	1.51942662507261	5.65519903532669	1.55665776141665e-08	3.11468702746891e-07
